datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
10/26/2025 11:00:00 PM,10/26/2025 7:00:00 PM,RFC,MIDATL,JC,JC,2345.802,True
10/26/2025 11:00:00 PM,10/26/2025 7:00:00 PM,RFC,MIDATL,ME,ME,1543.306,True
10/26/2025 11:00:00 PM,10/26/2025 7:00:00 PM,RFC,WEST,ATSI,OE,6617.251,True
10/26/2025 11:00:00 PM,10/26/2025 7:00:00 PM,RFC,WEST,OVEC,OVEC,34.000,True
10/26/2025 11:00:00 PM,10/26/2025 7:00:00 PM,RFC,WEST,ATSI,PAPWR,506.051,True
10/26/2025 11:00:00 PM,10/26/2025 7:00:00 PM,RFC,MIDATL,PE,PE,3933.151,True
10/26/2025 11:00:00 PM,10/26/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2521.575,True
10/26/2025 11:00:00 PM,10/26/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,4149.334,False
10/26/2025 11:00:00 PM,10/26/2025 7:00:00 PM,RFC,MIDATL,PN,PN,1780.704,True
10/26/2025 11:00:00 PM,10/26/2025 7:00:00 PM,RFC,MIDATL,PS,PS,4417.822,True
10/26/2025 11:00:00 PM,10/26/2025 7:00:00 PM,RFC,MIDATL,RECO,RECO,145.734,False
10/26/2025 11:00:00 PM,10/26/2025 7:00:00 PM,RFC,MIDATL,PEP,SMECO,402.468,True
10/26/2025 11:00:00 PM,10/26/2025 7:00:00 PM,RFC,MIDATL,PL,UGI,114.741,True
10/26/2025 11:00:00 PM,10/26/2025 7:00:00 PM,RFC,MIDATL,AE,VMEU,75.937,True
10/26/2025 11:00:00 PM,10/26/2025 7:00:00 PM,RTO,RTO,RTO,RTO,86382.683,False
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,957.565,False
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,WEST,AEP,AEPAPT,3889.008,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,WEST,AEP,AEPIMP,3100.435,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,WEST,AEP,AEPKPT,553.447,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7457.406,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,WEST,AP,AP,5254.647,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,MIDATL,BC,BC,3190.179,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,WEST,CE,CE,9518.710,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,WEST,DAY,DAY,1776.802,False
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,WEST,DEOK,DEOK,2594.750,False
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,SERC,SOUTH,DOM,DOM,14331.621,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,1879.310,False
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,WEST,DUQ,DUQ,1298.079,False
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,MIDATL,DPL,EASTON,24.366,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,SERC,WEST,EKPC,EKPC,1394.787,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,MIDATL,JC,JC,2300.771,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,MIDATL,ME,ME,1520.818,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,WEST,ATSI,OE,6526.150,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,WEST,OVEC,OVEC,42.000,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,WEST,ATSI,PAPWR,493.112,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,MIDATL,PE,PE,3864.315,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2494.401,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,4015.111,False
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,MIDATL,PN,PN,1752.255,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,MIDATL,PS,PS,4371.527,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,MIDATL,RECO,RECO,143.545,False
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,MIDATL,PEP,SMECO,398.251,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,MIDATL,PL,UGI,113.033,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,MIDATL,AE,VMEU,74.213,True
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RTO,RTO,RTO,RTO,85330.614,False
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,910.558,False
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,WEST,AEP,AEPAPT,3795.459,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,WEST,AEP,AEPIMP,3113.524,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,WEST,AEP,AEPKPT,541.974,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7338.426,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,WEST,AP,AP,5118.992,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,MIDATL,BC,BC,3067.958,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,WEST,CE,CE,9394.344,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,WEST,DAY,DAY,1723.802,False
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,WEST,DEOK,DEOK,2498.620,False
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,SERC,SOUTH,DOM,DOM,13956.522,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,1795.887,False
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,WEST,DUQ,DUQ,1279.624,False
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,MIDATL,DPL,EASTON,23.106,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,SERC,WEST,EKPC,EKPC,1430.302,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,MIDATL,JC,JC,2209.256,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,MIDATL,ME,ME,1452.744,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,WEST,ATSI,OE,6270.897,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,WEST,OVEC,OVEC,35.000,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,WEST,ATSI,PAPWR,486.029,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,MIDATL,PE,PE,3703.135,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2427.014,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,3915.922,False
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,MIDATL,PN,PN,1703.239,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,MIDATL,PS,PS,4263.477,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,MIDATL,RECO,RECO,139.730,False
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,MIDATL,PEP,SMECO,380.981,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,MIDATL,PL,UGI,107.230,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,MIDATL,AE,VMEU,71.644,True
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RTO,RTO,RTO,RTO,83155.396,False
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,861.291,False
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,WEST,AEP,AEPAPT,3676.075,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,WEST,AEP,AEPIMP,3004.467,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,WEST,AEP,AEPKPT,527.890,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7118.255,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,WEST,AP,AP,4993.133,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,MIDATL,BC,BC,2901.165,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,WEST,CE,CE,9132.606,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,WEST,DAY,DAY,1649.802,False
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,WEST,DEOK,DEOK,2380.851,False
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,SERC,SOUTH,DOM,DOM,13452.397,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,1695.654,False
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,WEST,DUQ,DUQ,1234.560,False
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,MIDATL,DPL,EASTON,21.819,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,SERC,WEST,EKPC,EKPC,1358.204,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,MIDATL,JC,JC,2077.791,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,MIDATL,ME,ME,1382.005,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,WEST,ATSI,OE,6100.441,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,WEST,OVEC,OVEC,40.000,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,WEST,ATSI,PAPWR,472.342,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,MIDATL,PE,PE,3497.422,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2326.179,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,3759.456,False
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,MIDATL,PN,PN,1664.103,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,MIDATL,PS,PS,4080.062,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,MIDATL,RECO,RECO,132.852,False
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,MIDATL,PEP,SMECO,352.933,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,MIDATL,PL,UGI,101.258,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,MIDATL,AE,VMEU,68.798,True
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RTO,RTO,RTO,RTO,80063.811,False
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,827.875,False
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,WEST,AEP,AEPAPT,3545.125,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,WEST,AEP,AEPIMP,2893.284,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,WEST,AEP,AEPKPT,508.772,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6943.224,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,WEST,AP,AP,4830.621,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,MIDATL,BC,BC,2743.886,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,WEST,CE,CE,8813.548,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,WEST,DAY,DAY,1611.802,False
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,WEST,DEOK,DEOK,2254.801,False
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,SERC,SOUTH,DOM,DOM,12968.965,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,1608.912,False
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,WEST,DUQ,DUQ,1182.883,False
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,MIDATL,DPL,EASTON,20.812,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,SERC,WEST,EKPC,EKPC,1275.341,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,MIDATL,JC,JC,1954.637,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,MIDATL,ME,ME,1340.269,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,WEST,ATSI,OE,5922.285,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,WEST,OVEC,OVEC,37.000,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,WEST,ATSI,PAPWR,457.491,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,MIDATL,PE,PE,3253.924,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2207.535,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,3576.540,False
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,MIDATL,PN,PN,1605.675,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,MIDATL,PS,PS,3863.900,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,MIDATL,RECO,RECO,125.286,False
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,MIDATL,PEP,SMECO,331.371,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,MIDATL,PL,UGI,96.355,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,MIDATL,AE,VMEU,65.629,True
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RTO,RTO,RTO,RTO,76867.748,False
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,777.454,False
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3473.342,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2908.074,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,WEST,AEP,AEPKPT,491.709,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6799.801,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,WEST,AP,AP,4722.318,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,MIDATL,BC,BC,2619.874,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,WEST,CE,CE,8467.122,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,WEST,DAY,DAY,1574.852,False
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,WEST,DEOK,DEOK,2178.746,False
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,SERC,SOUTH,DOM,DOM,12604.480,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1545.014,False
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,WEST,DUQ,DUQ,1144.473,False
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,MIDATL,DPL,EASTON,20.513,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,SERC,WEST,EKPC,EKPC,1272.089,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,MIDATL,JC,JC,1849.516,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,MIDATL,ME,ME,1315.105,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5804.123,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,WEST,OVEC,OVEC,37.000,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,WEST,ATSI,PAPWR,454.542,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,MIDATL,PE,PE,3141.444,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2092.366,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,3475.549,False
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,MIDATL,PN,PN,1590.898,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,MIDATL,PS,PS,3716.527,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,MIDATL,RECO,RECO,120.860,False
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,MIDATL,PEP,SMECO,320.750,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,MIDATL,PL,UGI,92.909,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,MIDATL,AE,VMEU,63.609,True
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RTO,RTO,RTO,RTO,74675.059,False
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,752.575,False
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3422.514,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2884.502,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,WEST,AEP,AEPKPT,485.576,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6741.245,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,WEST,AP,AP,4682.777,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,MIDATL,BC,BC,2543.049,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,WEST,CE,CE,8277.326,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,WEST,DAY,DAY,1554.840,False
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,WEST,DEOK,DEOK,2109.017,False
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,SERC,SOUTH,DOM,DOM,12341.877,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1522.685,False
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,WEST,DUQ,DUQ,1119.198,False
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,MIDATL,DPL,EASTON,20.537,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,SERC,WEST,EKPC,EKPC,1220.841,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,MIDATL,JC,JC,1798.025,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,MIDATL,ME,ME,1294.059,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5703.989,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,WEST,OVEC,OVEC,33.000,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,WEST,ATSI,PAPWR,445.176,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,MIDATL,PE,PE,3010.401,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2026.230,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,3475.164,False
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,MIDATL,PN,PN,1559.822,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,MIDATL,PS,PS,3604.927,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,MIDATL,RECO,RECO,117.378,False
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,MIDATL,PEP,SMECO,313.788,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,MIDATL,PL,UGI,91.534,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,MIDATL,AE,VMEU,61.946,True
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RTO,RTO,RTO,RTO,73213.998,False
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,741.574,False
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3427.986,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,WEST,AEP,AEPIMP,2897.114,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,WEST,AEP,AEPKPT,479.896,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6736.150,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,WEST,AP,AP,4720.671,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,MIDATL,BC,BC,2509.438,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,WEST,CE,CE,8107.447,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,WEST,DAY,DAY,1544.852,False
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,WEST,DEOK,DEOK,2093.878,False
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,SERC,SOUTH,DOM,DOM,12312.815,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,1512.290,False
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,WEST,DUQ,DUQ,1111.185,False
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,MIDATL,DPL,EASTON,20.918,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,SERC,WEST,EKPC,EKPC,1258.283,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,MIDATL,JC,JC,1772.836,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,MIDATL,ME,ME,1294.479,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5679.700,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,WEST,OVEC,OVEC,34.000,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,WEST,ATSI,PAPWR,444.910,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,MIDATL,PE,PE,3050.404,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2001.468,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,3440.537,False
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,MIDATL,PN,PN,1591.257,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,MIDATL,PS,PS,3539.691,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,MIDATL,RECO,RECO,116.297,False
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,MIDATL,PEP,SMECO,311.838,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,MIDATL,PL,UGI,90.771,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,MIDATL,AE,VMEU,61.578,True
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RTO,RTO,RTO,RTO,72904.263,False
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,736.668,False
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3468.136,True
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,WEST,AEP,AEPIMP,2929.457,True
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,WEST,AEP,AEPKPT,484.913,True
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6734.691,True
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,WEST,AP,AP,4810.615,True
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,MIDATL,BC,BC,2525.283,True
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,WEST,CE,CE,8042.101,True
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,WEST,DAY,DAY,1562.847,False
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,WEST,DEOK,DEOK,2109.370,False
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,SERC,SOUTH,DOM,DOM,12376.882,True
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,1524.122,False
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,WEST,DUQ,DUQ,1133.152,False
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,MIDATL,DPL,EASTON,21.213,True
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,SERC,WEST,EKPC,EKPC,1251.817,True
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,MIDATL,JC,JC,1763.906,True
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,MIDATL,ME,ME,1309.855,True
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5702.411,True
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,WEST,OVEC,OVEC,39.000,True
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,WEST,ATSI,PAPWR,453.750,True
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,MIDATL,PE,PE,3122.399,True
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,1999.945,True
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,3500.644,False
